class,count,label
miR-4547,2,5924
miR-4571,2,5925
miR-4585,2,5926
miR-4599,2,5927
miR-4632,2,5928
miR-4633,2,5929
miR-4638,2,5930
miR-4639,2,5931
miR-4640,2,5932
miR-4645,2,5933
miR-4649,2,5934
miR-4652,2,5935
miR-4653,2,5936
miR-4654,2,5937
miR-4655,2,5938
miR-4657,2,5939
miR-4660,2,5940
miR-4661,2,5941
miR-4664,2,5942
miR-4665,2,5943
miR-4668,2,5944
miR-4671,2,5945
miR-4672,2,5946
miR-4676,2,5947
miR-4677,2,5948
miR-4679,2,5949
miR-4680,2,5950
miR-4683,2,5951
miR-4684,2,5952
miR-4685,2,5953
miR-4687,2,5954
miR-4690,2,5955
miR-4691,2,5956
miR-4693,2,5957
miR-4694,2,5958
miR-4695,2,5959
miR-4697,2,5960
miR-4699,2,5961
miR-4700,2,5962
miR-4701,2,5963
miR-4704,2,5964
miR-4707,2,5965
miR-4708,2,5966
miR-4709,2,5967
miR-4711,2,5968
miR-4712,2,5969
miR-4713,2,5970
miR-4714,2,5971
miR-4715,2,5972
miR-4717,2,5973
miR-4720,2,5974
miR-4722,2,5975
miR-4723,2,5976
miR-4724,2,5977
miR-4725,2,5978
miR-4726,2,5979
miR-4727,2,5980
miR-4728,2,5981
miR-4731,2,5982
miR-4733,2,5983
miR-4735,2,5984
miR-4740,2,5985
miR-4742,2,5986
miR-4746,2,5987
miR-4747,2,5988
miR-4749,2,5989
miR-4750,2,5990
miR-4753,2,5991
miR-4755,2,5992
miR-4756,2,5993
miR-4757,2,5994
miR-4758,2,5995
miR-4760,2,5996
miR-4761,2,5997
miR-4763,2,5998
miR-4764,2,5999
miR-4768,2,6000
miR-4769,2,6001
miR-4774,2,6002
miR-4776,2,6003
miR-4777,2,6004
miR-4778,2,6005
miR-4780,2,6006
miR-4781,2,6007
miR-4783,2,6008
miR-4786,2,6009
miR-4787,2,6010
miR-4788,2,6011
miR-4789,2,6012
miR-4793,2,6013
miR-4795,2,6014
miR-4797,2,6015
miR-4798,2,6016
miR-4799,2,6017
miR-4800,2,6018
miR-4802,2,6019
miR-4803,2,6020
miR-4804,2,6021
miR-4805,2,6022
miR-4806,2,6023
miR-4808,2,6024
miR-4809,2,6025
miR-4811,2,6026
miR-4812,2,6027
miR-4814,2,6028
miR-4819,2,6029
miR-4822,2,6030
miR-4823,2,6031
miR-4825,2,6032
miR-4826,2,6033
miR-4827,2,6034
miR-4828,2,6035
miR-4835,2,6036
miR-4836,2,6037
miR-4848,2,6038
miR-4850,2,6039
miR-4857,2,6040
miR-4858,2,6041
miR-4860,2,6042
miR-4862,2,6043
miR-4867,2,6044
miR-4871,2,6045
miR-4874,2,6046
miR-4877,2,6047
miR-4878,2,6048
miR-4880,2,6049
miR-4887,2,6050
miR-4888,2,6051
miR-4899,2,6052
miR-4900,2,6053
miR-4919,2,6054
miR-4923,2,6055
miR-4940,2,6056
miR-4941,2,6057
miR-4943,2,6058
miR-4944,2,6059
miR-4948,2,6060
miR-4949,2,6061
miR-4950,2,6062
miR-4951,2,6063
miR-4952,2,6064
miR-4954,2,6065
miR-4955,2,6066
miR-4956,2,6067
miR-4957,2,6068
miR-4958,2,6069
miR-4961,2,6070
miR-4962,2,6071
miR-4963,2,6072
miR-4965,2,6073
miR-4967,2,6074
miR-4968,2,6075
miR-4969,2,6076
miR-4972,2,6077
miR-4973,2,6078
miR-4974,2,6079
miR-4976,2,6080
miR-4977,2,6081
miR-4979,2,6082
miR-4982,2,6083
miR-4983,2,6084
miR-4984,2,6085
miR-4985,2,6086
miR-4986,2,6087
miR-4987,2,6088
miR-4994,2,6089
miR-4997,2,6090
miR-4998,2,6091
miR-4999,2,6092
miR-5000,2,6093
miR-5007,2,6094
miR-5008,2,6095
miR-5009,2,6096
miR-5010,2,6097
miR-5011,2,6098
miR-5012,2,6099
miR-5013,2,6100
miR-5018,2,6101
miR-5019,2,6102
miR-5022,2,6103
miR-5023,2,6104
miR-5024,2,6105
miR-5026,2,6106
miR-5028,2,6107
miR-5031,2,6108
miR-5032,2,6109
miR-5033,2,6110
miR-5035,2,6111
miR-5039,2,6112
miR-5040,2,6113
miR-5041,2,6114
miR-5043,2,6115
miR-5044,2,6116
miR-5045,2,6117
miR-5046,2,6118
miR-5048,2,6119
miR-5052,2,6120
miR-5053,2,6121
miR-5056,2,6122
miR-5057,2,6123
miR-5058,2,6124
miR-5059,2,6125
miR-5063,2,6126
miR-5065,2,6127
miR-5068,2,6128
miR-5072,2,6129
miR-5073,2,6130
miR-5075,2,6131
miR-5076,2,6132
miR-5077,2,6133
miR-5078,2,6134
miR-5079,2,6135
miR-5080,2,6136
miR-5081,2,6137
miR-5082,2,6138
miR-5083,2,6139
miR-5088,2,6140
miR-5089,2,6141
miR-5091,2,6142
miR-5092,2,6143
miR-5093,2,6144
miR-5094,2,6145
miR-5099,2,6146
miR-5100,2,6147
miR-5107,2,6148
miR-5116,2,6149
miR-5118,2,6150
miR-5119,2,6151
miR-5120,2,6152
miR-5121,2,6153
miR-5123,2,6154
miR-5124,2,6155
miR-5125,2,6156
miR-5126,2,6157
miR-5127,2,6158
miR-5128,2,6159
miR-5129,2,6160
miR-5130,2,6161
miR-5133,2,6162
miR-5136,2,6163
miR-5137,2,6164
miR-5138,2,6165
miR-5140,2,6166
miR-5141,2,6167
miR-5142,2,6168
miR-5147,2,6169
miR-5148,2,6170
miR-5149,2,6171
miR-5151,2,6172
miR-5153,2,6173
miR-5154,2,6174
miR-5155,2,6175
miR-5157,2,6176
miR-5160,2,6177
miR-5161,2,6178
miR-5163,2,6179
miR-5165,2,6180
miR-5166,2,6181
miR-5168,2,6182
miR-5177,2,6183
miR-5178,2,6184
miR-5180,2,6185
miR-5183,2,6186
miR-5187,2,6187
miR-5188,2,6188
miR-5190,2,6189
miR-5192,2,6190
miR-5193,2,6191
miR-5194,2,6192
miR-5199,2,6193
miR-5202,2,6194
miR-5203,2,6195
miR-5204,2,6196
miR-5209,2,6197
miR-5212,2,6198
miR-5214,2,6199
miR-5215,2,6200
miR-5216,2,6201
miR-5217,2,6202
miR-5222,2,6203
miR-5230,2,6204
miR-5233,2,6205
miR-5234,2,6206
miR-5235,2,6207
miR-5236,2,6208
miR-5237,2,6209
miR-5238,2,6210
miR-5240,2,6211
miR-5241,2,6212
miR-5242,2,6213
miR-5244,2,6214
miR-5246,2,6215
miR-5249,2,6216
miR-5251,2,6217
miR-5252,2,6218
miR-5254,2,6219
miR-5255,2,6220
miR-5256,2,6221
miR-5258,2,6222
miR-5259,2,6223
miR-5260,2,6224
miR-5262,2,6225
miR-5263,2,6226
miR-5264,2,6227
miR-5265,2,6228
miR-5266,2,6229
miR-5268,2,6230
miR-5271,2,6231
miR-5272,2,6232
miR-5277,2,6233
miR-5278,2,6234
miR-5283,2,6235
miR-5285,2,6236
miR-5288,2,6237
miR-5291,2,6238
miR-5292,2,6239
miR-5293,2,6240
miR-5294,2,6241
miR-5295,2,6242
miR-5296,2,6243
miR-5297,2,6244
miR-5299,2,6245
miR-5305,2,6246
miR-5307,2,6247
miR-5308,2,6248
miR-5309,2,6249
miR-5311,2,6250
miR-5314,2,6251
miR-5318,2,6252
miR-5319,2,6253
miR-5320,2,6254
miR-5321,2,6255
miR-5322,2,6256
miR-5323,2,6257
miR-5324,2,6258
miR-5326,2,6259
miR-5328,2,6260
miR-5329,2,6261
miR-5330,2,6262
miR-5331,2,6263
miR-5332,2,6264
miR-5333,2,6265
miR-5334,2,6266
miR-5335,2,6267
miR-5336,2,6268
miR-5337,2,6269
miR-5338,2,6270
miR-5339,2,6271
miR-5340,2,6272
miR-5341,2,6273
miR-5346,2,6274
miR-5348,2,6275
miR-5354,2,6276
miR-5367,2,6277
miR-5368,2,6278
miR-5372,2,6279
miR-5373,2,6280
miR-5375,2,6281
miR-5378,2,6282
miR-5383,2,6283
miR-5385,2,6284
miR-5388,2,6285
miR-5389,2,6286
miR-5390,2,6287
miR-5391,2,6288
miR-5393,2,6289
miR-5397,2,6290
miR-5398,2,6291
miR-5399,2,6292
miR-5405,2,6293
miR-5407,2,6294
miR-5409,2,6295
miR-5411,2,6296
miR-5412,2,6297
miR-5414,2,6298
miR-5417,2,6299
miR-5419,2,6300
miR-5420,2,6301
miR-5421,2,6302
miR-5424,2,6303
miR-5425,2,6304
miR-5427,2,6305
miR-5428,2,6306
miR-5430,2,6307
miR-5431,2,6308
miR-5438,2,6309
miR-5442,2,6310
miR-5443,2,6311
miR-5446,2,6312
miR-5447,2,6313
miR-5452,2,6314
miR-5453,2,6315
miR-5454,2,6316
miR-5455,2,6317
miR-5457,2,6318
miR-5464,2,6319
miR-5468,2,6320
miR-5469,2,6321
miR-5484,2,6322
miR-5485,2,6323
miR-5486,2,6324
miR-5487,2,6325
miR-5493,2,6326
miR-5498,2,6327
miR-5499,2,6328
miR-5500,2,6329
miR-5502,2,6330
miR-5506,2,6331
miR-5509,2,6332
miR-5510,2,6333
miR-5512,2,6334
miR-5513,2,6335
miR-5514,2,6336
miR-5515,2,6337
miR-5516,2,6338
miR-5517,2,6339
miR-5519,2,6340
miR-5521,2,6341
miR-5522,2,6342
miR-5523,2,6343
miR-5527,2,6344
miR-5528,2,6345
miR-5529,2,6346
miR-5530,2,6347
miR-5531,2,6348
miR-5532,2,6349
miR-5533,2,6350
miR-5534,2,6351
miR-5537,2,6352
miR-5538,2,6353
miR-5539,2,6354
miR-5541,2,6355
miR-5542,2,6356
miR-5543,2,6357
miR-5544,2,6358
miR-5545,2,6359
miR-5550,2,6360
miR-5551,2,6361
miR-5555,2,6362
miR-5556,2,6363
miR-5557,2,6364
miR-5561,2,6365
miR-5563,2,6366
miR-5569,2,6367
miR-5570,2,6368
miR-5571,2,6369
miR-5572,2,6370
miR-5581,2,6371
miR-5583,2,6372
miR-5584,2,6373
miR-5586,2,6374
miR-5593,2,6375
miR-5599,2,6376
miR-5603,2,6377
miR-5604,2,6378
miR-5606,2,6379
miR-5607,2,6380
miR-5609,2,6381
miR-5612,2,6382
miR-5616,2,6383
miR-5619,2,6384
miR-5620,2,6385
miR-5621,2,6386
miR-5623,2,6387
miR-5624,2,6388
miR-5626,2,6389
miR-5627,2,6390
miR-5632,2,6391
miR-5634,2,6392
miR-5637,2,6393
miR-5639,2,6394
miR-5642,2,6395
miR-5643,2,6396
miR-5646,2,6397
miR-5647,2,6398
miR-5650,2,6399
miR-5651,2,6400
miR-5652,2,6401
miR-5653,2,6402
miR-5655,2,6403
miR-5656,2,6404
miR-5657,2,6405
miR-5659,2,6406
miR-5664,2,6407
miR-5668,2,6408
miR-5669,2,6409
miR-5671,2,6410
miR-5674,2,6411
miR-5677,2,6412
miR-5678,2,6413
miR-5679,2,6414
miR-5680,2,6415
miR-5682,2,6416
miR-5683,2,6417
miR-5684,2,6418
miR-5685,2,6419
miR-5687,2,6420
miR-5688,2,6421
miR-5689,2,6422
miR-5691,2,6423
miR-5693,2,6424
miR-5698,2,6425
miR-5700,2,6426
miR-5702,2,6427
miR-5703,2,6428
miR-5704,2,6429
miR-5705,2,6430
miR-5708,2,6431
miR-5710,2,6432
miR-5711,2,6433
miR-5715,2,6434
miR-5716,2,6435
miR-5724,2,6436
miR-5727,2,6437
miR-5731,2,6438
miR-5733,2,6439
miR-5734,2,6440
miR-5735,2,6441
miR-5737,2,6442
miR-5739,2,6443
miR-5740,2,6444
miR-5742,2,6445
miR-5743,2,6446
miR-5745,2,6447
miR-5747,2,6448
miR-5752,2,6449
miR-5754,2,6450
miR-5756,2,6451
miR-5757,2,6452
miR-5759,2,6453
miR-5761,2,6454
miR-5762,2,6455
miR-5763,2,6456
miR-5768,2,6457
miR-5769,2,6458
miR-5776,2,6459
miR-5778,2,6460
miR-5781,2,6461
miR-5782,2,6462
miR-5784,2,6463
miR-5787,2,6464
miR-5788,2,6465
miR-5789,2,6466
miR-5795,2,6467
miR-5809,2,6468
miR-5813,2,6469
miR-5819,2,6470
miR-5831,2,6471
miR-5833,2,6472
miR-5834,2,6473
miR-5835,2,6474
miR-5837,2,6475
miR-5840,2,6476
miR-5842,2,6477
miR-5844,2,6478
miR-5845,2,6479
miR-5846,2,6480
miR-5847,2,6481
miR-5848,2,6482
miR-5849,2,6483
miR-5857,2,6484
miR-5859,2,6485
miR-5866,2,6486
miR-5867,2,6487
miR-5868,2,6488
miR-5869,2,6489
miR-5871,2,6490
miR-5872,2,6491
miR-5873,2,6492
miR-5874,2,6493
miR-5875,2,6494
miR-5876,2,6495
miR-5877,2,6496
miR-5878,2,6497
miR-5881,2,6498
miR-5883,2,6499
miR-5887,2,6500
miR-5888,2,6501
miR-5889,2,6502
miR-5891,2,6503
miR-5892,2,6504
miR-5893,2,6505
miR-5900,2,6506
miR-5901,2,6507
miR-5905,2,6508
miR-5907,2,6509
miR-5909,2,6510
miR-5910,2,6511
miR-5913,2,6512
miR-5914,2,6513
miR-5916,2,6514
miR-5919,2,6515
miR-5920,2,6516
miR-5921,2,6517
miR-5922,2,6518
miR-5923,2,6519
miR-5924,2,6520
miR-5925,2,6521
miR-5926,2,6522
miR-5927,2,6523
miR-5929,2,6524
miR-5931,2,6525
miR-5933,2,6526
miR-5934,2,6527
miR-5935,2,6528
miR-5936,2,6529
miR-5938,2,6530
miR-5939,2,6531
miR-5940,2,6532
miR-5942,2,6533
miR-5944,2,6534
miR-5947,2,6535
miR-5951,2,6536
miR-5953,2,6537
miR-5954,2,6538
miR-5955,2,6539
miR-5956,2,6540
miR-5963,2,6541
miR-5964,2,6542
miR-5966,2,6543
miR-5967,2,6544
miR-5968,2,6545
miR-5969,2,6546
miR-5970,2,6547
miR-5971,2,6548
miR-5972,2,6549
miR-5974,2,6550
miR-5975,2,6551
miR-5977,2,6552
miR-5978,2,6553
miR-5979,2,6554
miR-5982,2,6555
miR-5984,2,6556
miR-5985,2,6557
miR-5988,2,6558
miR-5990,2,6559
miR-5991,2,6560
miR-5993,2,6561
miR-5994,2,6562
miR-5997,2,6563
miR-5998,2,6564
miR-5999,2,6565
miR-6007,2,6566
miR-6019,2,6567
miR-6021,2,6568
miR-6028,2,6569
miR-6029,2,6570
miR-6034,2,6571
miR-6040,2,6572
miR-6043,2,6573
miR-6044,2,6574
miR-6046,2,6575
miR-6051,2,6576
miR-6052,2,6577
miR-6054,2,6578
miR-6055,2,6579
miR-6056,2,6580
miR-6060,2,6581
miR-6061,2,6582
miR-6063,2,6583
miR-6064,2,6584
miR-6065,2,6585
miR-6067,2,6586
miR-6068,2,6587
miR-6069,2,6588
miR-6071,2,6589
miR-6074,2,6590
miR-6075,2,6591
miR-6076,2,6592
miR-6077,2,6593
miR-6082,2,6594
miR-6083,2,6595
miR-6089,2,6596
miR-6094,2,6597
miR-6113,2,6598
miR-6120,2,6599
miR-6121,2,6600
miR-6122,2,6601
miR-6129,2,6602
miR-6134,2,6603
miR-6146,2,6604
miR-6155,2,6605
miR-6157,2,6606
miR-6161,2,6607
miR-6175,2,6608
miR-6177,2,6609
miR-6196,2,6610
miR-6215,2,6611
miR-6238,2,6612
miR-6239,2,6613
miR-6240,2,6614
miR-6241,2,6615
miR-6247,2,6616
miR-6251,2,6617
miR-6260,2,6618
miR-6262,2,6619
miR-6266,2,6620
miR-6275,2,6621
miR-6280,2,6622
miR-6281,2,6623
miR-6288,2,6624
miR-6289,2,6625
miR-6304,2,6626
miR-6306,2,6627
miR-6308,2,6628
miR-6309,2,6629
miR-6310,2,6630
miR-6312,2,6631
miR-6314,2,6632
miR-6315,2,6633
miR-6317,2,6634
miR-6318,2,6635
miR-6319,2,6636
miR-6320,2,6637
miR-6321,2,6638
miR-6322,2,6639
miR-6325,2,6640
miR-6326,2,6641
miR-6327,2,6642
miR-6328,2,6643
miR-6329,2,6644
miR-6330,2,6645
miR-6331,2,6646
miR-6332,2,6647
miR-6333,2,6648
miR-6334,2,6649
miR-6337,2,6650
miR-6338,2,6651
miR-6340,2,6652
miR-6341,2,6653
miR-6343,2,6654
miR-6344,2,6655
miR-6346,2,6656
miR-6349,2,6657
miR-6351,2,6658
miR-6352,2,6659
miR-6353,2,6660
miR-6354,2,6661
miR-6355,2,6662
miR-6356,2,6663
miR-6360,2,6664
miR-6364,2,6665
miR-6365,2,6666
miR-6366,2,6667
miR-6369,2,6668
miR-6370,2,6669
miR-6371,2,6670
miR-6373,2,6671
miR-6374,2,6672
miR-6377,2,6673
miR-6378,2,6674
miR-6383,2,6675
miR-6384,2,6676
miR-6389,2,6677
miR-6392,2,6678
miR-6402,2,6679
miR-6403,2,6680
miR-6404,2,6681
miR-6405,2,6682
miR-6406,2,6683
miR-6407,2,6684
miR-6408,2,6685
miR-6409,2,6686
miR-6411,2,6687
miR-6413,2,6688
miR-6415,2,6689
miR-6416,2,6690
miR-6417,2,6691
miR-6419,2,6692
miR-6421,2,6693
miR-6422,2,6694
miR-6429,2,6695
miR-6434,2,6696
miR-6439,2,6697
miR-6442,2,6698
miR-6445,2,6699
miR-6452,2,6700
miR-6457,2,6701
miR-6460,2,6702
miR-6466,2,6703
miR-6471,2,6704
miR-6474,2,6705
miR-6477,2,6706
miR-6478,2,6707
miR-6480,2,6708
miR-6491,2,6709
miR-6492,2,6710
miR-6494,2,6711
miR-6498,2,6712
miR-6499,2,6713
miR-6503,2,6714
miR-6506,2,6715
miR-6512,2,6716
miR-6515,2,6717
miR-6517,2,6718
miR-6519,2,6719
miR-6520,2,6720
miR-6522,2,6721
miR-6523,2,6722
miR-6524,2,6723
miR-6526,2,6724
miR-6527,2,6725
miR-6530,2,6726
miR-6532,2,6727
miR-6533,2,6728
miR-6534,2,6729
miR-6535,2,6730
miR-6536,2,6731
miR-6539,2,6732
miR-6540,2,6733
miR-6541,2,6734
miR-6544,2,6735
miR-6545,2,6736
miR-6552,2,6737
miR-6555,2,6738
miR-6556,2,6739
miR-6557,2,6740
miR-6564,2,6741
miR-6565,2,6742
miR-6571,2,6743
miR-6572,2,6744
miR-6573,2,6745
miR-6574,2,6746
miR-6575,2,6747
miR-6577,2,6748
miR-6578,2,6749
miR-6579,2,6750
miR-6581,2,6751
miR-6582,2,6752
miR-6584,2,6753
miR-6586,2,6754
miR-6587,2,6755
miR-6589,2,6756
miR-6591,2,6757
miR-6593,2,6758
miR-6594,2,6759
miR-6599,2,6760
miR-6607,2,6761
miR-6608,2,6762
miR-6615,2,6763
miR-6616,2,6764
miR-6620,2,6765
miR-6621,2,6766
miR-6622,2,6767
miR-6623,2,6768
miR-6624,2,6769
miR-6626,2,6770
miR-6627,2,6771
miR-6628,2,6772
miR-6629,2,6773
miR-6630,2,6774
miR-6631,2,6775
miR-6632,2,6776
miR-6633,2,6777
miR-6634,2,6778
miR-6635,2,6779
miR-6637,2,6780
miR-6641,2,6781
miR-6642,2,6782
miR-6648,2,6783
miR-6649,2,6784
miR-6669,2,6785
miR-6675,2,6786
miR-6677,2,6787
miR-6685,2,6788
miR-6696,2,6789
miR-6700,2,6790
miR-6716,2,6791
miR-6720,2,6792
miR-6722,2,6793
miR-6726,2,6794
miR-6727,2,6795
miR-6728,2,6796
miR-6729,2,6797
miR-6730,2,6798
miR-6731,2,6799
miR-6732,2,6800
miR-6733,2,6801
miR-6734,2,6802
miR-6735,2,6803
miR-6736,2,6804
miR-6737,2,6805
miR-6738,2,6806
miR-6739,2,6807
miR-6740,2,6808
miR-6741,2,6809
miR-6742,2,6810
miR-6743,2,6811
miR-6744,2,6812
miR-6746,2,6813
miR-6747,2,6814
miR-6748,2,6815
miR-6749,2,6816
miR-6750,2,6817
miR-6751,2,6818
miR-6752,2,6819
miR-6753,2,6820
miR-6754,2,6821
miR-6755,2,6822
miR-6756,2,6823
miR-6757,2,6824
miR-6758,2,6825
miR-6759,2,6826
miR-6760,2,6827
miR-6761,2,6828
miR-6762,2,6829
miR-6763,2,6830
miR-6764,2,6831
miR-6765,2,6832
miR-6766,2,6833
miR-6767,2,6834
miR-6768,2,6835
miR-6770,2,6836
miR-6771,2,6837
miR-6772,2,6838
miR-6773,2,6839
miR-6774,2,6840
miR-6776,2,6841
miR-6777,2,6842
miR-6778,2,6843
miR-6779,2,6844
miR-6781,2,6845
miR-6783,2,6846
miR-6784,2,6847
miR-6785,2,6848
miR-6786,2,6849
miR-6787,2,6850
miR-6788,2,6851
miR-6789,2,6852
miR-6791,2,6853
miR-6792,2,6854
miR-6793,2,6855
miR-6795,2,6856
miR-6796,2,6857
miR-6797,2,6858
miR-6798,2,6859
miR-6799,2,6860
miR-6800,2,6861
miR-6801,2,6862
miR-6802,2,6863
miR-6803,2,6864
miR-6804,2,6865
miR-6805,2,6866
miR-6806,2,6867
miR-6807,2,6868
miR-6808,2,6869
miR-6809,2,6870
miR-6810,2,6871
miR-6811,2,6872
miR-6812,2,6873
miR-6813,2,6874
miR-6814,2,6875
miR-6815,2,6876
miR-6816,2,6877
miR-6817,2,6878
miR-6818,2,6879
miR-6819,2,6880
miR-6820,2,6881
miR-6821,2,6882
miR-6822,2,6883
miR-6823,2,6884
miR-6824,2,6885
miR-6825,2,6886
miR-6826,2,6887
miR-6828,2,6888
miR-6829,2,6889
miR-6830,2,6890
miR-6831,2,6891
miR-6832,2,6892
miR-6833,2,6893
miR-6834,2,6894
miR-6835,2,6895
miR-6836,2,6896
miR-6837,2,6897
miR-6838,2,6898
miR-6839,2,6899
miR-6840,2,6900
miR-6841,2,6901
miR-6842,2,6902
miR-6845,2,6903
miR-6846,2,6904
miR-6847,2,6905
miR-6848,2,6906
miR-6849,2,6907
miR-6850,2,6908
miR-6851,2,6909
miR-6852,2,6910
miR-6853,2,6911
miR-6854,2,6912
miR-6855,2,6913
miR-6856,2,6914
miR-6857,2,6915
miR-6858,2,6916
miR-6859,2,6917
miR-6861,2,6918
miR-6862,2,6919
miR-6864,2,6920
miR-6865,2,6921
miR-6866,2,6922
miR-6867,2,6923
miR-6868,2,6924
miR-6869,2,6925
miR-6870,2,6926
miR-6871,2,6927
miR-6872,2,6928
miR-6873,2,6929
miR-6874,2,6930
miR-6875,2,6931
miR-6876,2,6932
miR-6877,2,6933
miR-6878,2,6934
miR-6879,2,6935
miR-6880,2,6936
miR-6881,2,6937
miR-6882,2,6938
miR-6883,2,6939
miR-6884,2,6940
miR-6885,2,6941
miR-6886,2,6942
miR-6887,2,6943
miR-6888,2,6944
miR-6889,2,6945
miR-6890,2,6946
miR-6891,2,6947
miR-6892,2,6948
miR-6893,2,6949
miR-6894,2,6950
miR-6895,2,6951
miR-6896,2,6952
miR-6897,2,6953
miR-6898,2,6954
miR-6899,2,6955
miR-6900,2,6956
miR-6901,2,6957
miR-6902,2,6958
miR-6903,2,6959
miR-6904,2,6960
miR-6905,2,6961
miR-6906,2,6962
miR-6907,2,6963
miR-6908,2,6964
miR-6909,2,6965
miR-6910,2,6966
miR-6911,2,6967
miR-6912,2,6968
miR-6913,2,6969
miR-6914,2,6970
miR-6915,2,6971
miR-6916,2,6972
miR-6917,2,6973
miR-6918,2,6974
miR-6919,2,6975
miR-6920,2,6976
miR-6921,2,6977
miR-6922,2,6978
miR-6923,2,6979
miR-6924,2,6980
miR-6925,2,6981
miR-6926,2,6982
miR-6927,2,6983
miR-6928,2,6984
miR-6929,2,6985
miR-6930,2,6986
miR-6931,2,6987
miR-6932,2,6988
miR-6933,2,6989
miR-6934,2,6990
miR-6935,2,6991
miR-6936,2,6992
miR-6937,2,6993
miR-6938,2,6994
miR-6939,2,6995
miR-6940,2,6996
miR-6941,2,6997
miR-6942,2,6998
miR-6943,2,6999
miR-6944,2,7000
miR-6945,2,7001
miR-6946,2,7002
miR-6947,2,7003
miR-6948,2,7004
miR-6949,2,7005
miR-6950,2,7006
miR-6951,2,7007
miR-6952,2,7008
miR-6953,2,7009
miR-6954,2,7010
miR-6955,2,7011
miR-6956,2,7012
miR-6957,2,7013
miR-6958,2,7014
miR-6959,2,7015
miR-6961,2,7016
miR-6962,2,7017
miR-6963,2,7018
miR-6964,2,7019
miR-6965,2,7020
miR-6966,2,7021
miR-6967,2,7022
miR-6968,2,7023
miR-6969,2,7024
miR-6970,2,7025
miR-6971,2,7026
miR-6972,2,7027
miR-6974,2,7028
miR-6975,2,7029
miR-6976,2,7030
miR-6977,2,7031
miR-6978,2,7032
miR-6979,2,7033
miR-6980,2,7034
miR-6981,2,7035
miR-6982,2,7036
miR-6983,2,7037
miR-6984,2,7038
miR-6985,2,7039
miR-6986,2,7040
miR-6987,2,7041
miR-6988,2,7042
miR-6989,2,7043
miR-6990,2,7044
miR-6991,2,7045
miR-6992,2,7046
miR-6993,2,7047
miR-6994,2,7048
miR-6995,2,7049
miR-6996,2,7050
miR-6997,2,7051
miR-6998,2,7052
miR-6999,2,7053
miR-7000,2,7054
miR-7001,2,7055
miR-7002,2,7056
miR-7003,2,7057
miR-7004,2,7058
miR-7005,2,7059
miR-7006,2,7060
miR-7007,2,7061
miR-7008,2,7062
miR-7009,2,7063
miR-7010,2,7064
miR-7011,2,7065
miR-7012,2,7066
miR-7013,2,7067
miR-7014,2,7068
miR-7015,2,7069
miR-7016,2,7070
miR-7017,2,7071
miR-7018,2,7072
miR-7019,2,7073
miR-7020,2,7074
miR-7021,2,7075
miR-7022,2,7076
miR-7023,2,7077
miR-7024,2,7078
miR-7025,2,7079
miR-7026,2,7080
miR-7027,2,7081
miR-7028,2,7082
miR-7029,2,7083
miR-7030,2,7084
miR-7031,2,7085
miR-7032,2,7086
miR-7033,2,7087
miR-7034,2,7088
miR-7037,2,7089
miR-7038,2,7090
miR-7039,2,7091
miR-7040,2,7092
miR-7041,2,7093
miR-7042,2,7094
miR-7043,2,7095
miR-7044,2,7096
miR-7046,2,7097
miR-7047,2,7098
miR-7048,2,7099
miR-7049,2,7100
miR-7050,2,7101
miR-7051,2,7102
miR-7052,2,7103
miR-7053,2,7104
miR-7056,2,7105
miR-7058,2,7106
miR-7061,2,7107
miR-7062,2,7108
miR-7063,2,7109
miR-7064,2,7110
miR-7067,2,7111
miR-7071,2,7112
miR-7072,2,7113
miR-7074,2,7114
miR-7075,2,7115
miR-7076,2,7116
miR-7077,2,7117
miR-7079,2,7118
miR-7080,2,7119
miR-7082,2,7120
miR-7083,2,7121
miR-7084,2,7122
miR-7085,2,7123
miR-7086,2,7124
miR-7087,2,7125
miR-7088,2,7126
miR-7089,2,7127
miR-7090,2,7128
miR-7091,2,7129
miR-7092,2,7130
miR-7093,2,7131
miR-7106,2,7132
miR-7107,2,7133
miR-7108,2,7134
miR-7109,2,7135
miR-7110,2,7136
miR-7111,2,7137
miR-7112,2,7138
miR-7113,2,7139
miR-7114,2,7140
miR-7115,2,7141
miR-7116,2,7142
miR-7117,2,7143
miR-7118,2,7144
miR-7119,2,7145
miR-7134,2,7146
miR-7135,2,7147
miR-7136,2,7148
miR-7137,2,7149
miR-7138,2,7150
miR-7139,2,7151
miR-7141,2,7152
miR-7142,2,7153
miR-7146,2,7154
miR-7147,2,7155
miR-7148,2,7156
miR-7149,2,7157
miR-7151,2,7158
miR-7152,2,7159
miR-7153,2,7160
miR-7154,2,7161
miR-7155,2,7162
miR-7156,2,7163
miR-7157,2,7164
miR-7158,2,7165
miR-7159,2,7166
miR-7160,2,7167
miR-7161,2,7168
miR-7162,2,7169
miR-7163,2,7170
miR-7164,2,7171
miR-7165,2,7172
miR-7166,2,7173
miR-7167,2,7174
miR-7168,2,7175
miR-7169,2,7176
miR-7170,2,7177
miR-7171,2,7178
miR-7172,2,7179
miR-7173,2,7180
miR-7174,2,7181
miR-7175,2,7182
miR-7176,2,7183
miR-7178,2,7184
miR-7179,2,7185
miR-7181,2,7186
miR-7182,2,7187
miR-7183,2,7188
miR-7184,2,7189
miR-7185,2,7190
miR-7186,2,7191
miR-7187,2,7192
miR-7188,2,7193
miR-7189,2,7194
miR-7190,2,7195
